operacion_cliente,operacion_cantidad_facturas,operacion_gasto_operacional,operacion_gasto_administrativo,operacion_monto,operacion_interes,operacion_mora,operacion_fecha_curse,operacion_fecha_vencimiento,operacion_fecha_pago
5963,8,10000,0,140352318,0.016341,0.0,2023-05-26 19:38:19,2023-08-24 19:38:19,2023-08-24 19:38:19
5964,9,0,0,675190917,0.023281,0.0,2020-06-06 03:17:23,2020-09-04 03:17:23,2020-09-04 03:17:23
5965,10,20000,0,448454768,0.012505,0.0,2022-09-03 10:08:31,2022-10-03 10:08:31,2022-10-03 10:08:31
5966,8,0,0,783430044,0.010529,0.0,2023-04-25 15:18:55,2023-07-24 15:18:55,2023-07-24 15:18:55
5967,3,0,0,656920128,0.009055,3758629.615401894,2023-12-03 12:09:55,2024-02-01 12:09:55,2024-03-07 12:09:55
5968,5,10000,0,346288574,0.016947,0.0,2020-09-10 08:31:20,2020-12-09 08:31:20,2020-12-09 08:31:20
5969,6,0,0,839099239,0.013584,0.0,2022-09-25 13:00:36,2022-10-25 13:00:36,2022-10-25 13:00:36
5970,3,30000,0,196034479,0.016021,0.0,2023-04-15 19:06:45,2023-05-15 19:06:45,2023-05-15 19:06:45
5971,5,30000,0,613228821,0.026096,0.0,2023-10-20 22:22:37,2024-01-18 22:22:37,2024-01-18 22:22:37
5972,5,10000,0,20363579,0.029966,0.0,2020-08-31 15:01:29,2020-10-30 15:01:29,2020-10-30 15:01:29
5973,9,10000,0,398329182,0.028327,0.0,2021-01-28 21:13:04,2021-02-27 21:13:04,2021-02-27 21:13:04
5974,6,0,0,629105338,0.027035,4110774.0339092435,2022-11-15 04:10:07,2023-01-14 04:10:07,2023-03-06 04:10:07
5975,2,10000,0,825078750,0.02674,594214.7602881532,2023-11-04 04:11:51,2023-12-04 04:11:51,2023-12-31 04:11:51
5976,11,0,0,319973687,0.014168,0.0,2022-03-23 21:46:00,2022-04-22 21:46:00,2022-04-22 21:46:00
5977,10,30000,0,837111900,0.029791,0.0,2023-11-02 00:48:17,2023-12-02 00:48:17,2023-12-02 00:48:17
5978,12,0,0,13598174,0.016991,0.0,2022-11-17 01:52:47,2023-01-16 01:52:47,2023-01-16 01:52:47
5979,9,0,0,288498958,0.013417,0.0,2020-01-07 05:37:20,2020-03-07 05:37:20,2020-03-07 05:37:20
5980,3,10000,0,424545600,0.011906,1978390.9096060055,2023-01-31 00:03:59,2023-05-01 00:03:59,2023-05-20 00:03:59
5981,4,20000,0,533837255,0.018991,0.0,2023-05-01 21:19:15,2023-06-30 21:19:15,2023-06-30 21:19:15
5982,7,0,0,197186768,0.02392,0.0,2023-10-03 16:58:03,2023-11-02 16:58:03,2023-11-02 16:58:03
5983,1,0,10000,934747304,0.016218,1512743.5066932992,2020-07-29 21:30:57,2020-10-27 21:30:57,2020-11-21 21:30:57
5984,8,10000,0,972184884,0.012321,0.0,2023-01-02 06:53:01,2023-02-01 06:53:01,2023-02-01 06:53:01
5985,11,10000,0,788561657,0.026956,0.0,2021-08-29 23:54:41,2021-11-27 23:54:41,2021-11-27 23:54:41
5986,7,10000,0,653568480,0.019109,0.0,2023-03-17 09:37:28,2023-04-16 09:37:28,2023-04-16 09:37:28
5987,9,0,0,489876753,0.026663,0.0,2021-01-19 09:13:45,2021-03-20 09:13:45,2021-03-20 09:13:45
5988,10,0,0,904885304,0.027425,0.0,2022-12-04 12:30:37,2023-01-03 12:30:37,2023-01-03 12:30:37
5989,2,10000,0,442966984,0.013165,0.0,2022-12-17 02:48:34,2023-01-16 02:48:34,2023-01-16 02:48:34
5990,8,10000,0,81698795,0.011711,0.0,2023-08-30 00:56:59,2023-11-28 00:56:59,2023-11-28 00:56:59
5991,10,0,0,21496841,0.011065,67870.10188050214,2021-04-21 03:15:22,2021-07-20 03:15:22,2021-08-15 03:15:22
5992,5,30000,0,755651347,0.015242,0.0,2021-10-15 19:44:09,2021-12-14 19:44:09,2021-12-14 19:44:09
5993,4,0,20000,17571665,0.013442,13474.52818462597,2020-05-20 18:51:01,2020-06-19 18:51:01,2020-06-24 18:51:01
5994,2,0,0,479156235,0.028765,0.0,2021-11-25 17:44:31,2022-01-24 17:44:31,2022-01-24 17:44:31
5995,8,0,0,752339806,0.02478,0.0,2022-09-03 20:34:15,2022-10-03 20:34:15,2022-10-03 20:34:15
5996,6,20000,0,220002264,0.016832,0.0,2021-12-13 20:21:59,2022-01-12 20:21:59,2022-01-12 20:21:59
5997,8,0,0,320785807,0.025817,0.0,2022-12-09 07:51:57,2023-02-07 07:51:57,2023-02-07 07:51:57
5998,12,10000,0,920336425,0.028912,0.0,2023-04-28 14:31:45,2023-06-27 14:31:45,2023-06-27 14:31:45
5999,3,0,0,434795051,0.01327,395242.29398638644,2020-11-15 23:07:49,2021-01-14 23:07:49,2021-03-02 23:07:49
6000,10,10000,0,198093767,0.026478,0.0,2020-09-19 05:59:41,2020-11-18 05:59:41,2020-11-18 05:59:41
6001,7,0,0,641110159,0.009485,0.0,2022-05-22 06:06:51,2022-07-21 06:06:51,2022-07-21 06:06:51
6002,7,20000,0,14440414,0.014778,0.0,2023-11-12 08:39:35,2023-12-12 08:39:35,2023-12-12 08:39:35
6003,12,10000,0,779998077,0.01817,0.0,2021-07-10 01:56:40,2021-08-09 01:56:40,2021-08-09 01:56:40
6004,10,30000,0,34789683,0.029803,0.0,2023-12-21 08:56:51,2024-01-20 08:56:51,2024-01-20 08:56:51
6005,4,0,0,788817341,0.026226,172967.38547630954,2023-08-01 22:21:59,2023-09-30 22:21:59,2023-10-03 22:21:59
6006,10,0,0,468933293,0.019243,0.0,2021-12-26 05:51:57,2022-01-25 05:51:57,2022-01-25 05:51:57
6007,1,20000,0,224559437,0.009695,0.0,2022-08-13 14:08:58,2022-10-12 14:08:58,2022-10-12 14:08:58
6008,8,10000,0,69974582,0.015515,0.0,2023-10-11 15:24:39,2023-12-10 15:24:39,2023-12-10 15:24:39
6009,5,10000,0,708943097,0.009415,1712227.6112776408,2020-09-15 19:00:34,2020-11-14 19:00:34,2021-01-11 19:00:34
6010,12,0,0,914847214,0.010782,2214525.5897143823,2021-04-07 14:59:14,2021-07-06 14:59:14,2021-07-21 14:59:14
6011,3,30000,0,499171365,0.029183,1517958.8833783055,2022-04-24 10:26:42,2022-06-23 10:26:42,2022-08-05 10:26:42
6012,10,10000,0,222841031,0.026175,0.0,2021-06-21 02:07:42,2021-08-20 02:07:42,2021-08-20 02:07:42
6013,4,0,0,309890239,0.01392,539019.8640744316,2023-07-05 03:21:48,2023-10-03 03:21:48,2023-10-11 03:21:48
6014,9,10000,0,374564154,0.009272,0.0,2020-09-22 00:17:14,2020-12-21 00:17:14,2020-12-21 00:17:14
6015,11,10000,0,284015797,0.019318,0.0,2023-02-28 02:36:41,2023-04-29 02:36:41,2023-04-29 02:36:41
6016,8,10000,0,101799714,0.012744,0.0,2020-04-30 21:16:29,2020-06-29 21:16:29,2020-06-29 21:16:29
6017,5,0,0,483267287,0.011404,0.0,2022-03-28 17:01:37,2022-04-27 17:01:37,2022-04-27 17:01:37
6018,2,0,0,814028811,0.014978,0.0,2022-06-02 12:24:51,2022-08-01 12:24:51,2022-08-01 12:24:51
6019,4,10000,0,198790877,0.028807,0.0,2023-08-24 00:55:10,2023-09-23 00:55:10,2023-09-23 00:55:10
6020,2,20000,0,264480247,0.02741,0.0,2020-03-31 07:55:39,2020-06-29 07:55:39,2020-06-29 07:55:39
6021,2,30000,0,730786651,0.010088,1180339.2886523914,2020-11-01 07:11:48,2020-12-31 07:11:48,2021-01-12 07:11:48
6022,12,30000,0,399799877,0.015462,890043.2555456739,2022-04-04 11:13:55,2022-06-03 11:13:55,2022-06-11 11:13:55
6023,11,30000,0,998585967,0.012323,0.0,2021-05-30 16:24:27,2021-07-29 16:24:27,2021-07-29 16:24:27
6024,5,10000,0,585121171,0.022456,0.0,2022-10-01 02:56:51,2022-10-31 02:56:51,2022-10-31 02:56:51
6025,1,30000,0,604544423,0.011311,1599150.9721213141,2020-07-26 23:34:09,2020-08-25 23:34:09,2020-09-22 23:34:09
6026,1,30000,0,838049876,0.022685,0.0,2022-10-29 04:26:41,2022-11-28 04:26:41,2022-11-28 04:26:41
6027,11,30000,0,81885240,0.014222,0.0,2022-12-09 14:34:31,2023-02-07 14:34:31,2023-02-07 14:34:31
6028,4,0,0,333413105,0.015185,0.0,2023-04-06 21:17:59,2023-05-06 21:17:59,2023-05-06 21:17:59
6029,3,10000,0,993514804,0.009568,0.0,2021-12-10 09:09:13,2022-01-09 09:09:13,2022-01-09 09:09:13
6030,6,0,0,98197993,0.009899,21640.148869401815,2022-12-14 05:41:59,2023-01-13 05:41:59,2023-03-03 05:41:59
6031,8,0,0,761248874,0.027479,0.0,2023-01-30 02:47:12,2023-04-30 02:47:12,2023-04-30 02:47:12
6032,4,10000,0,806716953,0.020763,4301052.824546003,2022-03-23 20:41:13,2022-04-22 20:41:13,2022-05-11 20:41:13
6033,4,30000,0,684054942,0.00969,1169076.7423552393,2023-10-09 15:31:11,2024-01-07 15:31:11,2024-01-15 15:31:11
6034,6,20000,0,880038149,0.01855,0.0,2022-01-26 13:48:18,2022-03-27 13:48:18,2022-03-27 13:48:18
6035,2,0,0,560418770,0.023672,0.0,2021-10-07 01:22:20,2021-11-06 01:22:20,2021-11-06 01:22:20
6036,3,0,0,645760320,0.01633,0.0,2022-04-11 13:37:00,2022-07-10 13:37:00,2022-07-10 13:37:00
6037,5,20000,0,877997380,0.012963,0.0,2022-11-25 06:24:34,2023-01-24 06:24:34,2023-01-24 06:24:34
6038,10,0,0,841537330,0.022452,0.0,2020-07-22 13:14:51,2020-09-20 13:14:51,2020-09-20 13:14:51
6039,11,10000,0,831068090,0.012622,0.0,2021-02-11 09:59:44,2021-04-12 09:59:44,2021-04-12 09:59:44
6040,5,10000,0,658208261,0.019503,4104016.82210287,2020-01-26 10:56:13,2020-03-26 10:56:13,2020-04-29 10:56:13
6041,6,10000,0,970227361,0.019776,0.0,2020-11-28 08:01:30,2020-12-28 08:01:30,2020-12-28 08:01:30
6042,4,10000,0,904968640,0.010355,0.0,2020-11-30 01:31:01,2021-01-29 01:31:01,2021-01-29 01:31:01
6043,1,20000,0,746655794,0.009749,1696619.9646207162,2022-07-20 12:47:21,2022-10-18 12:47:21,2022-10-31 12:47:21
6044,2,10000,0,152386144,0.020454,0.0,2022-09-15 09:02:34,2022-10-15 09:02:34,2022-10-15 09:02:34
6045,10,0,0,688614492,0.028925,2162861.915278696,2020-03-24 10:49:21,2020-06-22 10:49:21,2020-07-16 10:49:21
6046,7,20000,0,696115362,0.020063,0.0,2020-09-14 04:50:14,2020-11-13 04:50:14,2020-11-13 04:50:14
6047,10,0,0,595601101,0.028843,0.0,2021-07-07 09:20:41,2021-09-05 09:20:41,2021-09-05 09:20:41
6048,3,0,0,27008052,0.009705,49302.51042987758,2022-05-29 03:29:28,2022-06-28 03:29:28,2022-08-06 03:29:28
6049,5,0,0,784787078,0.026818,0.0,2023-09-25 00:29:39,2023-11-24 00:29:39,2023-11-24 00:29:39
6050,6,30000,0,468385667,0.024178,0.0,2021-10-21 07:24:52,2021-12-20 07:24:52,2021-12-20 07:24:52
6051,8,0,0,685680738,0.027034,0.0,2023-10-19 08:43:35,2023-12-18 08:43:35,2023-12-18 08:43:35
6052,4,20000,0,323056855,0.00921,0.0,2020-01-22 16:39:47,2020-03-22 16:39:47,2020-03-22 16:39:47
6053,11,30000,0,839304648,0.010329,0.0,2023-05-28 09:00:46,2023-08-26 09:00:46,2023-08-26 09:00:46
6054,12,30000,0,244125396,0.026927,0.0,2020-10-07 19:15:16,2021-01-05 19:15:16,2021-01-05 19:15:16
6055,5,10000,0,631308340,0.020724,860123.2789487051,2022-08-12 12:09:04,2022-10-11 12:09:04,2022-11-05 12:09:04
6056,5,10000,0,101061952,0.017545,0.0,2021-09-23 19:34:46,2021-11-22 19:34:46,2021-11-22 19:34:46
6057,6,20000,0,808579798,0.017942,0.0,2021-02-24 11:05:53,2021-04-25 11:05:53,2021-04-25 11:05:53
6058,11,0,0,998314778,0.012678,0.0,2023-09-01 01:42:42,2023-10-01 01:42:42,2023-10-01 01:42:42
6059,12,10000,0,831634125,0.018928,0.0,2021-09-09 00:17:56,2021-11-08 00:17:56,2021-11-08 00:17:56
6060,1,10000,0,845350702,0.009085,0.0,2021-03-17 21:02:26,2021-05-16 21:02:26,2021-05-16 21:02:26
6061,10,20000,0,853577416,0.009495,0.0,2021-06-02 17:12:30,2021-07-02 17:12:30,2021-07-02 17:12:30
6062,3,20000,0,14344997,0.015069,9112.297635731318,2022-07-20 04:40:54,2022-08-19 04:40:54,2022-08-25 04:40:54
6063,6,10000,0,514821289,0.010302,0.0,2020-08-09 15:40:18,2020-09-08 15:40:18,2020-09-08 15:40:18
6064,5,20000,50000,546886356,0.023273,0.0,2020-12-09 22:39:24,2021-01-08 22:39:24,2021-01-08 22:39:24
6065,12,10000,0,194405961,0.029859,0.0,2020-03-14 22:34:41,2020-06-12 22:34:41,2020-06-12 22:34:41
6066,3,10000,0,471629067,0.027302,0.0,2020-07-30 22:32:20,2020-08-29 22:32:20,2020-08-29 22:32:20
6067,2,0,0,802904092,0.015105,0.0,2020-04-23 08:16:43,2020-05-23 08:16:43,2020-05-23 08:16:43
6068,9,0,0,328018408,0.015234,0.0,2022-03-19 11:03:17,2022-04-18 11:03:17,2022-04-18 11:03:17
6069,10,10000,0,432608359,0.027396,2483822.2209301293,2023-07-06 11:12:02,2023-09-04 11:12:02,2023-09-29 11:12:02
6070,6,20000,0,167753639,0.013319,0.0,2021-12-09 02:30:16,2022-01-08 02:30:16,2022-01-08 02:30:16
6071,4,30000,20000,250412845,0.016087,0.0,2022-09-08 04:27:40,2022-11-07 04:27:40,2022-11-07 04:27:40
6072,10,20000,0,245793910,0.017563,0.0,2021-12-12 19:24:14,2022-02-10 19:24:14,2022-02-10 19:24:14
6073,1,30000,0,560973503,0.017093,0.0,2021-06-30 23:54:02,2021-07-30 23:54:02,2021-07-30 23:54:02
6074,4,30000,0,450402440,0.026358,0.0,2022-06-16 00:00:37,2022-07-16 00:00:37,2022-07-16 00:00:37
6075,5,30000,0,552561290,0.010953,0.0,2021-10-07 07:30:13,2021-11-06 07:30:13,2021-11-06 07:30:13
6076,8,0,0,959087579,0.015722,0.0,2021-06-22 17:17:53,2021-08-21 17:17:53,2021-08-21 17:17:53
6077,3,20000,0,648451074,0.021202,186991.0203968077,2022-06-09 13:54:17,2022-08-08 13:54:17,2022-08-09 13:54:17
6078,3,0,0,996216538,0.025084,0.0,2023-10-03 02:00:54,2024-01-01 02:00:54,2024-01-01 02:00:54
6079,8,10000,0,828169056,0.012857,3290507.893747363,2023-11-15 13:08:19,2023-12-15 13:08:19,2024-01-01 13:08:19
6080,2,0,0,560453588,0.013497,0.0,2021-08-04 16:29:37,2021-10-03 16:29:37,2021-10-03 16:29:37
6081,3,10000,0,817647499,0.0244,0.0,2023-09-13 06:08:18,2023-11-12 06:08:18,2023-11-12 06:08:18
6082,1,30000,0,76727647,0.023893,0.0,2020-12-19 06:49:34,2021-02-17 06:49:34,2021-02-17 06:49:34
6083,2,30000,0,112886774,0.02048,0.0,2023-04-20 23:41:50,2023-07-19 23:41:50,2023-07-19 23:41:50
6084,1,30000,0,713152066,0.024321,1526346.115813782,2020-05-24 15:38:52,2020-06-23 15:38:52,2020-08-19 15:38:52
6085,1,10000,10000,807392234,0.019761,0.0,2021-12-11 04:51:35,2022-01-10 04:51:35,2022-01-10 04:51:35
6086,11,10000,0,392059617,0.013413,0.0,2021-01-19 03:18:09,2021-02-18 03:18:09,2021-02-18 03:18:09
6087,6,30000,0,650959672,0.0168,4117232.9220013693,2020-11-22 16:26:51,2021-01-21 16:26:51,2021-03-09 16:26:51
6088,3,0,0,362758930,0.029178,0.0,2020-06-26 09:45:00,2020-08-25 09:45:00,2020-08-25 09:45:00
6089,11,10000,0,248402656,0.015982,2800917.5635231067,2023-10-11 11:36:09,2023-12-10 11:36:09,2024-01-17 11:36:09
6090,5,0,0,201806495,0.012153,0.0,2023-07-15 16:16:04,2023-09-13 16:16:04,2023-09-13 16:16:04
6091,2,10000,0,284581673,0.027373,689796.2189441415,2022-04-18 00:00:36,2022-06-17 00:00:36,2022-07-14 00:00:36
6092,6,30000,0,937238633,0.022427,0.0,2021-12-01 18:02:18,2021-12-31 18:02:18,2021-12-31 18:02:18
6093,7,0,0,279652885,0.028509,0.0,2020-10-29 12:14:37,2020-12-28 12:14:37,2020-12-28 12:14:37
6094,8,0,0,843210961,0.010976,0.0,2023-03-12 19:23:42,2023-05-11 19:23:42,2023-05-11 19:23:42
6095,4,30000,0,716337413,0.014258,0.0,2022-02-06 13:57:20,2022-03-08 13:57:20,2022-03-08 13:57:20
6096,4,10000,0,267808220,0.010513,0.0,2021-09-08 13:30:12,2021-12-07 13:30:12,2021-12-07 13:30:12
6097,11,10000,0,146871063,0.016184,0.0,2020-04-27 00:22:27,2020-06-26 00:22:27,2020-06-26 00:22:27
6098,6,0,0,7774249,0.019607,29572.03318658729,2022-04-16 05:50:45,2022-05-16 05:50:45,2022-06-12 05:50:45
6099,10,20000,0,922219215,0.014494,0.0,2023-04-03 18:16:23,2023-06-02 18:16:23,2023-06-02 18:16:23
6100,5,20000,0,117501415,0.019895,0.0,2023-05-29 04:31:41,2023-07-28 04:31:41,2023-07-28 04:31:41
6101,12,0,0,251081606,0.026448,1505035.723372171,2023-06-27 20:01:51,2023-07-27 20:01:51,2023-09-09 20:01:51
6102,5,10000,0,691410375,0.024616,886882.9133949769,2023-11-07 22:38:46,2024-02-05 22:38:46,2024-02-17 22:38:46
6103,10,30000,0,305833312,0.014455,0.0,2021-02-21 09:09:10,2021-03-23 09:09:10,2021-03-23 09:09:10
6104,9,20000,0,955274115,0.024001,0.0,2022-02-16 10:01:33,2022-04-17 10:01:33,2022-04-17 10:01:33
6105,9,10000,0,379103844,0.011022,1778241.0517216972,2023-08-17 04:27:01,2023-09-16 04:27:01,2023-11-06 04:27:01
6106,2,10000,0,442261895,0.015123,0.0,2022-04-02 17:09:21,2022-06-01 17:09:21,2022-06-01 17:09:21
6107,5,0,0,933438111,0.029784,0.0,2022-01-24 01:44:20,2022-03-25 01:44:20,2022-03-25 01:44:20
6108,11,10000,0,603012881,0.02714,0.0,2021-01-19 17:32:47,2021-03-20 17:32:47,2021-03-20 17:32:47
6109,2,0,0,250453990,0.011853,0.0,2022-07-13 13:28:37,2022-08-12 13:28:37,2022-08-12 13:28:37
6110,11,0,0,238618409,0.027541,321246.87449964264,2021-08-19 18:50:39,2021-10-18 18:50:39,2021-11-20 18:50:39
6111,6,30000,0,924138989,0.02166,0.0,2022-06-08 20:52:40,2022-08-07 20:52:40,2022-08-07 20:52:40
6112,4,30000,0,586740969,0.00917,0.0,2020-12-15 16:55:21,2021-01-14 16:55:21,2021-01-14 16:55:21
6113,10,20000,0,194477602,0.027775,0.0,2022-01-09 18:25:49,2022-03-10 18:25:49,2022-03-10 18:25:49
6114,1,10000,0,71581607,0.020633,0.0,2023-08-18 09:32:59,2023-09-17 09:32:59,2023-09-17 09:32:59
6115,12,0,0,46402035,0.027357,0.0,2020-09-11 01:13:24,2020-12-10 01:13:24,2020-12-10 01:13:24
6116,10,30000,0,314742697,0.027543,0.0,2023-09-17 02:10:04,2023-11-16 02:10:04,2023-11-16 02:10:04
6117,11,10000,0,172907976,0.02621,1747635.0242415764,2022-05-05 19:37:49,2022-06-04 19:37:49,2022-07-19 19:37:49
6118,1,0,0,822755627,0.015654,2226882.4678539224,2023-07-11 16:04:55,2023-08-10 16:04:55,2023-09-01 16:04:55
6119,10,10000,0,264739143,0.016088,0.0,2020-09-22 15:43:36,2020-11-21 15:43:36,2020-11-21 15:43:36
6120,4,0,0,252503748,0.020891,0.0,2020-07-01 19:41:45,2020-09-29 19:41:45,2020-09-29 19:41:45
6121,5,0,50000,747168318,0.018284,0.0,2023-07-20 21:09:50,2023-09-18 21:09:50,2023-09-18 21:09:50
6122,12,0,0,258126782,0.025928,0.0,2020-03-23 17:51:50,2020-06-21 17:51:50,2020-06-21 17:51:50
6123,12,0,0,313383649,0.014019,0.0,2020-06-19 16:02:19,2020-09-17 16:02:19,2020-09-17 16:02:19
6124,6,10000,0,507354190,0.026193,0.0,2023-05-04 12:12:50,2023-06-03 12:12:50,2023-06-03 12:12:50
6125,3,0,0,668152816,0.01471,0.0,2020-09-22 11:11:08,2020-11-21 11:11:08,2020-11-21 11:11:08
6126,5,30000,0,372916205,0.020393,0.0,2021-01-09 01:33:11,2021-02-08 01:33:11,2021-02-08 01:33:11
6127,6,0,0,21060602,0.010711,0.0,2021-10-23 20:52:39,2021-11-22 20:52:39,2021-11-22 20:52:39
6128,10,10000,0,270020626,0.009658,0.0,2020-11-29 06:22:50,2021-02-27 06:22:50,2021-02-27 06:22:50
6129,10,30000,0,225502594,0.024179,0.0,2022-07-11 14:12:50,2022-08-10 14:12:50,2022-08-10 14:12:50
6130,6,30000,0,296753341,0.012903,294757.42724118015,2022-05-05 19:59:31,2022-07-04 19:59:31,2022-07-10 19:59:31
6131,4,10000,20000,451385727,0.013049,0.0,2023-12-16 17:40:17,2024-03-15 17:40:17,2024-03-15 17:40:17
6132,10,0,0,319780615,0.029832,0.0,2023-11-12 18:11:46,2024-01-11 18:11:46,2024-01-11 18:11:46
6133,8,30000,0,404482430,0.023695,0.0,2023-01-24 23:27:31,2023-02-23 23:27:31,2023-02-23 23:27:31
6134,2,20000,0,736280597,0.029456,0.0,2022-07-18 13:15:34,2022-09-16 13:15:34,2022-09-16 13:15:34
6135,1,30000,0,362216499,0.020733,0.0,2020-08-24 14:54:58,2020-09-23 14:54:58,2020-09-23 14:54:58
6136,1,10000,10000,794504194,0.024932,0.0,2020-06-22 14:37:57,2020-08-21 14:37:57,2020-08-21 14:37:57
6137,1,0,0,242885633,0.01125,0.0,2021-07-21 08:00:42,2021-10-19 08:00:42,2021-10-19 08:00:42
6138,9,10000,0,119227378,0.021637,0.0,2021-02-06 14:17:07,2021-03-08 14:17:07,2021-03-08 14:17:07
6139,6,10000,0,9037971,0.014963,0.0,2021-12-15 20:40:47,2022-02-13 20:40:47,2022-02-13 20:40:47
6140,11,30000,0,235253388,0.028872,0.0,2020-05-22 01:26:07,2020-07-21 01:26:07,2020-07-21 01:26:07
6141,3,10000,0,304199683,0.011964,561971.0168265358,2020-07-25 12:48:27,2020-08-24 12:48:27,2020-09-29 12:48:27
6142,3,0,0,607466148,0.009939,0.0,2023-12-19 07:23:12,2024-01-18 07:23:12,2024-01-18 07:23:12
6143,9,0,0,453101816,0.025348,0.0,2023-06-21 14:09:07,2023-09-19 14:09:07,2023-09-19 14:09:07
6144,7,30000,0,795489850,0.026136,0.0,2021-11-21 01:25:02,2022-01-20 01:25:02,2022-01-20 01:25:02
6145,9,0,0,834367430,0.028073,0.0,2020-08-31 12:31:35,2020-10-30 12:31:35,2020-10-30 12:31:35
6146,5,0,50000,229886908,0.018825,0.0,2021-09-05 00:55:57,2021-10-05 00:55:57,2021-10-05 00:55:57
6147,9,0,0,213201768,0.027823,0.0,2021-10-05 18:33:01,2021-11-04 18:33:01,2021-11-04 18:33:01
6148,7,0,0,265919009,0.020944,0.0,2023-10-09 13:46:34,2023-11-08 13:46:34,2023-11-08 13:46:34
6149,5,10000,50000,332356697,0.029852,0.0,2023-07-30 13:36:50,2023-08-29 13:36:50,2023-08-29 13:36:50
6150,12,0,0,868396565,0.028338,748187.9969256866,2020-09-24 00:01:10,2020-11-23 00:01:10,2020-12-09 00:01:10
6151,6,10000,0,515698474,0.01958,0.0,2023-12-13 02:15:00,2024-01-12 02:15:00,2024-01-12 02:15:00
6152,8,20000,0,3842106,0.028972,0.0,2023-12-18 18:44:35,2024-01-17 18:44:35,2024-01-17 18:44:35
6153,6,0,0,536081768,0.017686,413238.6714571887,2022-12-14 15:25:31,2023-02-12 15:25:31,2023-02-27 15:25:31
6154,2,30000,10000,723075408,0.027409,0.0,2022-12-18 00:26:31,2023-03-18 00:26:31,2023-03-18 00:26:31
6155,4,0,20000,722951085,0.022318,0.0,2021-07-11 21:14:39,2021-09-09 21:14:39,2021-09-09 21:14:39
6156,6,0,0,476014978,0.02893,3180078.63322437,2023-11-16 16:52:27,2023-12-16 16:52:27,2024-01-29 16:52:27
6157,8,30000,0,910300909,0.025697,0.0,2020-11-23 14:29:34,2021-01-22 14:29:34,2021-01-22 14:29:34
6158,11,0,0,166053476,0.028123,0.0,2023-10-08 22:01:26,2023-12-07 22:01:26,2023-12-07 22:01:26
6159,12,0,0,576140347,0.02131,0.0,2021-09-26 12:58:17,2021-11-25 12:58:17,2021-11-25 12:58:17
6160,8,30000,0,721898319,0.018021,3694571.042289808,2023-05-08 09:04:08,2023-06-07 09:04:08,2023-06-29 09:04:08
6161,8,20000,0,577886564,0.019869,0.0,2022-07-31 23:36:11,2022-09-29 23:36:11,2022-09-29 23:36:11
6162,1,10000,0,454372240,0.022802,0.0,2021-12-05 04:38:42,2022-01-04 04:38:42,2022-01-04 04:38:42
6163,4,0,0,945322089,0.029852,0.0,2021-11-03 08:07:40,2022-01-02 08:07:40,2022-01-02 08:07:40
6164,2,0,0,713635695,0.010612,0.0,2020-05-07 18:04:52,2020-06-06 18:04:52,2020-06-06 18:04:52
6165,7,20000,0,978652963,0.029164,0.0,2020-09-20 05:05:25,2020-11-19 05:05:25,2020-11-19 05:05:25
6166,7,30000,0,220503922,0.019077,0.0,2022-01-07 00:16:33,2022-03-08 00:16:33,2022-03-08 00:16:33
6167,5,0,0,945496652,0.029184,0.0,2020-05-25 00:59:14,2020-06-24 00:59:14,2020-06-24 00:59:14
6168,11,0,0,904710537,0.016864,201627.48290757785,2021-05-13 01:36:59,2021-07-12 01:36:59,2021-07-14 01:36:59
6169,11,10000,0,171500891,0.018243,0.0,2023-02-19 16:55:36,2023-03-21 16:55:36,2023-03-21 16:55:36
6170,11,30000,0,847288190,0.017248,0.0,2021-01-15 12:04:39,2021-03-16 12:04:39,2021-03-16 12:04:39
6171,7,10000,0,76241139,0.013046,0.0,2021-03-04 11:02:57,2021-05-03 11:02:57,2021-05-03 11:02:57
6172,3,0,0,366491603,0.015879,0.0,2021-02-16 11:16:12,2021-05-17 11:16:12,2021-05-17 11:16:12
6173,3,30000,0,495439975,0.013324,0.0,2023-05-18 08:23:33,2023-06-17 08:23:33,2023-06-17 08:23:33
6174,4,0,20000,809550836,0.022106,1110257.32577311,2021-06-17 12:40:11,2021-07-17 12:40:11,2021-07-22 12:40:11
6175,6,0,0,539259254,0.01806,0.0,2022-07-17 01:08:11,2022-10-15 01:08:11,2022-10-15 01:08:11
6176,12,30000,0,130449799,0.018599,227805.05382396985,2022-08-21 08:17:37,2022-09-20 08:17:37,2022-10-31 08:17:37
6177,6,20000,0,171996595,0.023864,0.0,2023-07-04 16:17:18,2023-10-02 16:17:18,2023-10-02 16:17:18
6178,5,10000,0,572652678,0.025949,0.0,2021-05-29 02:19:24,2021-07-28 02:19:24,2021-07-28 02:19:24
6179,2,30000,0,960579795,0.011237,0.0,2023-04-29 03:00:39,2023-06-28 03:00:39,2023-06-28 03:00:39
6180,4,10000,0,992181243,0.014566,0.0,2023-06-14 07:10:58,2023-09-12 07:10:58,2023-09-12 07:10:58
6181,6,30000,0,719096575,0.013024,0.0,2022-12-08 18:57:40,2023-02-06 18:57:40,2023-02-06 18:57:40
6182,11,0,0,12160605,0.017502,79933.04573841885,2020-09-29 04:53:11,2020-10-29 04:53:11,2020-12-22 04:53:11
6183,4,20000,0,98042605,0.013258,0.0,2023-04-09 14:05:41,2023-06-08 14:05:41,2023-06-08 14:05:41
